Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Sylvia borin;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Sylvia communis;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Sympetrum sanguineum;;;;;;;;;7;;;;;;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Tachybaptus ruficollis;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Tischeria ekebladella;;;;;;1;;;;;;;;;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Tringa glareola;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Tringa nebularia;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Troglodytes troglodytes;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Tubifex tubifex;;;;;;;;;;;;;;;;;;;1;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Turdus merula;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Turdus philomelos;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Turdus viscivorus;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Tyto alba;;;;;;;;;;;;;;;;;;;;;4;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Vanellus vanellus;;;;;;;;;;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Vanessa atalanta;;;;;;;;;1;;;;;;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Zootoca vivipara;;;;;;;;;2;;;;;1;;;;;;;;;;
Korenburgerveen;Herstellende hoogvenen, actief hoogveen;500.0;Zygaena filipendulae;;;;;;;;;1;;;;;;;;;;;;;;;
Korenburgerveen;Overgangs- en trilvenen (trilvenen);1214.0;Argyra diaphana;;;;;;;;;;;;;;;;;;;;1;;;;
Korenburgerveen;Overgangs- en trilvenen (trilvenen);1214.0;Athene noctua;;;;;;;;;;;;;;;;;;;;;;3;;
Korenburgerveen;Overgangs- en trilvenen (trilvenen);1214.0;Falco tinnunculus;;;;;;;;;;;;;;;;;;;;;3;;;
Korenburgerveen;Overgangs- en trilvenen (trilvenen);1214.0;Saxicola rubicola;;;;;;;;;;;;;;;1;;;;;;;;;
Korenburgerveen;Overgangs- en trilvenen (trilvenen);1214.0;Tyto alba;;;;;;;8;;4;;;;;;;3;;;;;4;4;;
